Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN01,OUT017,2762.5933456902103
FDZ19,OUT049,2660.53755266871
DRG37,OUT017,2480.094187751689
FDE32,OUT045,768.8631927213917
FDO34,OUT049,2569.2813072882946
FDM04,OUT019,81.58463986939205
FDZ25,OUT049,2614.1911463426045
FDU08,OUT049,1643.8082884211085
NCW30,OUT045,3903.27216319166
NCM18,OUT013,1075.3350220868579
FDS22,OUT035,849.8921573620166
NCH18,OUT017,3756.4790214986506
FDC23,OUT013,2871.002526262229
FDY46,OUT013,2990.4243777385427
NCU06,OUT046,3295.3458560333047
FDX57,OUT045,1640.847655902328
FDX36,OUT027,5680.829164051871
FDL16,OUT045,915.2776601756
FDT16,OUT010,2425.4184581978066
FDN16,OUT018,1720.577608134152
FDC03,OUT046,2856.470580456505
DRF60,OUT013,3804.767509120099
FDS27,OUT027,4986.826331244336
FDP33,OUT010,2016.657526546919
FDJ36,OUT018,1675.75801528209
NCR42,OUT013,624.6319308455625
FDV14,OUT017,1474.118139444804
NCP42,OUT035,3027.61178667657
FDB50,OUT027,2215.6871281212425
NCC30,OUT027,4548.130609106635
FDA23,OUT018,1657.327949813139
FDW16,OUT017,1554.288904763237
FDQ52,OUT010,2160.16929140354
FDB58,OUT049,2246.9485375593868
NCP29,OUT049,1174.0339790748485
NCM05,OUT045,3987.7008441614116
FDO25,OUT013,3365.506809067999
NCM54,OUT046,1955.5973029564134
NCL54,OUT046,2559.9122835563894
FDL39,OUT010,1565.265000787156
FDF53,OUT018,2490.98477649865
NCQ42,OUT035,2055.492718129472
FDF58,OUT013,1098.7839182925081
FDZ04,OUT035,1159.0727609626572
FDE26,OUT019,634.3586259289232
FDS60,OUT017,2800.5501178865197
FDV58,OUT017,3057.2396183438627
FDM04,OUT045,979.9081332765738
FDE08,OUT035,2329.8302584534636
NCB43,OUT049,2817.7511331940723
FDU11,OUT010,314.15960009801574
FDF22,OUT019,1049.7418496307066
FDE24,OUT013,2309.0789689753965
DRJ49,OUT046,1993.257437730923
NCQ53,OUT035,3599.78069269362
NCL41,OUT013,681.8339220711207
FDR22,OUT013,1826.0049215565764
FDH04,OUT035,1550.2300766717112
DRH15,OUT045,865.0953112869113
FDY40,OUT049,961.1973921679435
NCI17,OUT035,1644.7821867248229
NCC18,OUT013,2795.39687384046
FDY28,OUT027,5371.724451701013
FDB45,OUT027,2814.7784360988176
NCL30,OUT018,1914.4679728517474
FDM10,OUT017,3286.3368693554826
FDH22,OUT027,3383.126900640701
NCZ53,OUT017,2969.654026898308
NCI18,OUT013,3547.6674536009077
FDH14,OUT027,3720.6618576084084
FDR36,OUT027,1381.0336496971274
FDW01,OUT045,2403.2678543089014
FDK02,OUT027,3190.240963428105
FDJ02,OUT018,2253.1552066242466
FDU55,OUT013,4136.4122407318955
NCV18,OUT027,2358.7738377913465
FDH14,OUT018,2138.424964918785
FDZ37,OUT045,1504.8331489418067
FDX49,OUT049,3434.1236783310133
NCD43,OUT046,1651.4666615906754
FDZ07,OUT013,1077.9644135245987
FDK43,OUT035,2049.3083466209237
FDR32,OUT018,3363.58207712663
FDT39,OUT013,2456.9848522890175
NCV54,OUT017,1975.4413138575644
FDF38,OUT018,835.7874155399795
FDV60,OUT046,2860.2946929692253
FDH44,OUT027,3790.8945814906874
FDS21,OUT046,1067.6888549027194
NCL41,OUT045,759.5551283834345
FDM46,OUT017,1592.3626545028837
FDU27,OUT045,948.9412511395706
NCJ54,OUT017,3584.783323227637
DRG51,OUT018,2637.7774027350656
NCA29,OUT019,797.8484171571085
FDR47,OUT045,3000.5185638323273
NCL19,OUT027,3715.0394407675285
DRG01,OUT049,1334.2818104454423
FDG10,OUT046,1029.7759092216097
NCV05,OUT049,2370.481922213856
NCH18,OUT019,1237.9142207844002
FDV14,OUT018,1208.1395719735917
DRJ23,OUT035,2950.6390531135194
DRJ11,OUT046,2740.439005509351
FDZ03,OUT017,2912.7496478187086
FDI27,OUT010,127.24020636901196
FDJ14,OUT018,1389.299495784845
FDU32,OUT017,1975.6964595284314
FDD47,OUT027,4413.040647713595
DRF36,OUT035,2959.1262364571876
FDM21,OUT046,3661.4835891666285
FDV10,OUT018,719.163353295558
FDH60,OUT018,2787.371754688283
FDX47,OUT010,984.968868470402
FDT19,OUT019,822.9556925010713
FDO11,OUT045,3804.7449653096674
FDH24,OUT027,4092.1260107991648
FDL02,OUT018,1502.9850817824872
FDB02,OUT049,2686.9263552953835
FDA43,OUT046,2853.3581752480122
FDG52,OUT045,912.6185750841421
DRC12,OUT013,3041.413913152903
FDY37,OUT018,2191.912471458679
NCU18,OUT045,2258.9702279030193
FDU09,OUT035,1045.583713880264
DRJ25,OUT027,1516.935632441343
DRE12,OUT018,1513.8700824698305
DRL47,OUT017,2029.5292458325066
DRK01,OUT046,1533.756745589455
FDC22,OUT019,923.2914805173741
FDG44,OUT013,935.9913829582733
FDW04,OUT035,2104.7043996999873
FDK09,OUT049,3392.3242395567295
NCN43,OUT035,1990.5896694392677
FDG04,OUT049,2844.1054302550365
FDH32,OUT010,824.7019315603904
DRI47,OUT017,2338.998422079037
DRE15,OUT013,1294.7592420026851
FDY11,OUT035,1208.3405248112344
FDO60,OUT049,884.7991313498108
FDQ20,OUT018,726.7939071216122
FDO57,OUT027,4173.541835745864
FDT14,OUT019,495.9761100446999
FDA57,OUT049,835.0756502721631
DRN35,OUT017,764.2792832663933
FDJ03,OUT046,942.6318128399382
FDX28,OUT017,1690.8051927090833
DRE25,OUT045,1546.4786051409783
FDR09,OUT046,3695.7884467790072
FDB23,OUT035,3459.048024800993
FDO08,OUT045,2576.2127677413214
FDQ23,OUT049,1657.4728963361845
FDW04,OUT013,2136.033576512621
DRK13,OUT010,1871.5872120453573
NCL17,OUT027,3718.225793554885
FDY21,OUT035,3021.2287420166617
FDJ38,OUT027,4833.492007095669
FDA37,OUT019,535.2191630350276
FDV43,OUT013,817.7568300804967
FDL36,OUT046,1484.589896089927
FDD53,OUT045,830.7750557200834
FDZ19,OUT010,1171.6299147505222
FDV21,OUT045,2038.2548612020848
NCL54,OUT018,2744.7250414221126
DRI47,OUT027,3773.5857053209174
DRG03,OUT049,2414.237563958639
FDG21,OUT013,2434.175952416605
FDW03,OUT018,1477.8767585266273
NCI55,OUT046,1863.6173166946282
DRC36,OUT019,828.9217658865166
FDH22,OUT017,2081.82898253262
FDV20,OUT045,2047.439024066413
NCU41,OUT027,4924.466890404439
FDN46,OUT027,2821.963163024706
FDK50,OUT045,2541.459311225112
NCA05,OUT027,3851.0031561290843
DRH01,OUT018,2622.151983874191
FDT08,OUT018,2396.4943994876617
FDM08,OUT018,3446.6074993289294
FDZ07,OUT035,1115.1154017632482
FDS22,OUT017,902.8268196897227
FDV35,OUT027,4061.3214347461326
FDI28,OUT010,621.0594286419687
FDW58,OUT027,2901.0046565352222
FDT52,OUT045,3727.157309518544
FDY34,OUT046,2439.4638511030325
FDR10,OUT046,2386.299747190662
FDK57,OUT017,1978.8837415845574
FDR02,OUT027,2939.620783013295
FDX49,OUT046,3337.9684027035587
FDQ20,OUT046,804.9455217479708
DRK23,OUT045,3821.500603606627
NCW06,OUT046,2798.029698553703
FDR31,OUT017,2336.8054649142186
NCE43,OUT013,2734.3932135704945
DRO59,OUT027,2163.5135691425685
FDN09,OUT049,3618.3833809157604
FDR11,OUT046,2399.618746204525
FDO57,OUT013,2604.395272532519
NCX18,OUT017,3067.763936615812
FDB05,OUT018,3529.196952590547
FDQ08,OUT018,1060.7001366658187
NCG43,OUT035,1574.0892216476263
FDJ56,OUT013,1698.5284481128854
FDA13,OUT010,100.42816733353584
FDO56,OUT017,1919.4456281921923
FDB37,OUT018,3406.0461325674905
FDZ02,OUT018,1452.451260898582
FDQ24,OUT046,3567.4722812925047
FDM16,OUT013,1268.2658590760393
FDU35,OUT049,1637.1366251438017
FDT35,OUT035,2641.0844927210924
NCX30,OUT049,3655.540313403063
FDG04,OUT017,2933.9373275696717
FDI12,OUT035,1479.6003583412821
FDE35,OUT035,1099.9640327171026
NCP14,OUT027,2862.265064822468
NCY53,OUT045,1797.4073165984437
FDP49,OUT017,1042.8343946943712
FDQ04,OUT017,849.8682036553869
FDM39,OUT035,2786.1899561453033
FDO58,OUT019,750.8448030977249
FDC56,OUT017,1955.3032385438823
NCQ54,OUT046,2475.379487515995
FDV10,OUT027,1356.4783139841277
NCK17,OUT046,809.7339825127701
NCF55,OUT027,1211.0790054951824
FDV33,OUT013,4128.169008793622
NCH29,OUT019,354.38265753193537
FDA37,OUT027,3324.6423687046527
FDH46,OUT018,1530.5478205189975
FDS25,OUT035,1817.584542026375
FDH04,OUT027,2475.681169046102
FDX52,OUT046,2798.727561648977
NCD42,OUT017,785.4095601769707
FDW47,OUT017,1999.163089407821
FDL25,OUT027,2552.410063737776
NCJ06,OUT010,406.9352942523219
FDY09,OUT013,2804.6474393302783
FDS40,OUT046,767.08475658272
FDH41,OUT017,3327.044290416719
FDG38,OUT035,1459.194832666551
FDU03,OUT027,4633.483075574525
FDV20,OUT046,1944.6998942057141
DRB13,OUT045,2941.869331901009
NCQ30,OUT013,1977.1235682640531
NCH06,OUT013,3905.7239104695773
FDU50,OUT018,1605.676824642619
NCO42,OUT019,647.1090590835399
FDW09,OUT018,1390.186086545772
FDH04,OUT013,1515.742628038763
FDC21,OUT045,1780.3080873363122
FDL21,OUT049,846.164554963676
FDM46,OUT010,460.8591143598949
FDT22,OUT019,139.93779036505475
FDB28,OUT035,3064.8249911963876
FDI12,OUT018,1457.9401274352447
FDA28,OUT045,2039.8990356498305
FDF59,OUT013,2103.479490093292
FDM45,OUT027,3247.975206630319
FDQ56,OUT017,1434.779545162648
FDR46,OUT049,2277.3708210852806
FDT01,OUT013,3403.4730777672685
FDD16,OUT027,2120.025314557449
NCU30,OUT010,790.760094212234
FDM40,OUT010,1247.9327737035264
FDI56,OUT035,1570.419721938586
NCS30,OUT013,2082.435197377869
FDU08,OUT017,1670.1109139273462
FDX51,OUT027,4978.141026850781
FDA43,OUT045,3041.2462153253064
FDX59,OUT010,122.82079276422792
FDC37,OUT018,1729.591909392273
FDP58,OUT013,3502.1762174122396
NCY42,OUT035,2267.831870378061
FDF21,OUT018,2951.555100823987
FDU10,OUT027,1251.3809072929444
DRL47,OUT018,1773.8211876273326
FDA58,OUT018,3619.1388388256805
FDJ22,OUT049,2904.1516739970534
FDK50,OUT046,2384.6836737776457
FDO38,OUT035,1361.211783961095
DRF60,OUT035,3663.7333271121856
NCZ42,OUT019,1192.1224840740151
FDD35,OUT049,1913.6447791223397
FDL25,OUT045,1558.1220800175388
FDJ16,OUT013,1014.3001495825793
DRK59,OUT049,3483.4924230932697
FDI50,OUT046,3314.9230327526743
NCB19,OUT045,1477.215741762957
DRI37,OUT035,1104.7213570107842
FDA14,OUT027,3855.8135516187904
FDC08,OUT018,3317.3051821160093
FDS45,OUT046,1636.4602878654969
FDI21,OUT049,1143.8069451408885
DRJ47,OUT035,2723.885171382175
DRE37,OUT027,4829.555365574478
FDT55,OUT018,2521.4199121494516
NCG42,OUT027,3410.7451239063757
FDA31,OUT049,2613.6058879261577
NCW42,OUT046,3192.3797661473086
FDF50,OUT017,3026.8746650360995
FDK56,OUT049,2832.880657679395
FDX10,OUT035,767.323174906426
NCK07,OUT027,4223.2793306710155
FDZ49,OUT017,3429.6901096420406
FDR33,OUT013,1797.549410808545
FDO44,OUT018,1841.1437578066334
FDA20,OUT046,2724.3879050921632
NCL30,OUT045,2056.400825909872
FDI05,OUT019,223.76070271676872
FDQ12,OUT018,3545.693328911954
FDH47,OUT017,1627.6637008379034
FDH34,OUT018,2837.4481680194313
FDF29,OUT046,2007.9057927017031
FDG40,OUT018,728.6148634744852
NCE18,OUT017,3814.998735781596
FDP21,OUT010,1445.135832515894
FDY50,OUT013,1483.0334057803284
FDB36,OUT049,2036.947609410591
NCZ29,OUT049,2025.8105346111713
FDU20,OUT018,1717.0790656466315
FDO56,OUT013,1945.7297392773025
FDW31,OUT049,2984.4852035097033
DRH59,OUT013,1286.5358894918643
NCB30,OUT017,3078.6217434436744
FDK43,OUT027,3381.564590555693
FDW43,OUT045,3485.675604696023
NCL19,OUT017,2272.757138485891
FDJ27,OUT046,1592.214791311962
FDC45,OUT046,2510.0802836278485
FDY40,OUT035,982.8976803474457
NCM41,OUT035,1558.332490912273
NCK18,OUT019,762.6034827258663
FDP37,OUT049,2059.5133454216148
FDA27,OUT027,6412.759567220986
NCX30,OUT035,3769.154713244153
FDR09,OUT017,3918.443615987623
FDG08,OUT027,4444.657245117802
NCU30,OUT013,2647.8888855992086
FDB16,OUT017,1506.8469558796205
FDM16,OUT017,1304.1629146778812
FDC48,OUT013,1386.8366656823728
NCF18,OUT046,2769.2361482686247
FDU46,OUT018,1464.0105892770791
FDH41,OUT018,3268.8234857588386
NCN42,OUT010,636.3467871672965
FDU49,OUT046,1425.3246206031258
FDB20,OUT027,2196.6924766317825
FDG50,OUT019,314.55699420699557
FDW20,OUT045,1962.3234755725414
NCO55,OUT049,1782.7566883533207
FDX48,OUT046,2306.921065254766
FDU48,OUT046,2013.802808697198
FDR48,OUT019,688.3356191268194
FDK27,OUT013,2023.6874095888336
FDT35,OUT013,2672.5565661633573
FDN12,OUT049,1788.787714790606
NCE31,OUT019,-9.007080024902734
FDL21,OUT017,844.0567504170649
FDV56,OUT017,1781.6515660029809
FDR16,OUT017,3310.715101774459
NCP41,OUT049,1774.269385602397
FDJ27,OUT013,1694.5594806029576
FDA07,OUT017,2001.2924397570557
FDK55,OUT049,1497.1508953364662
FDM33,OUT049,3294.445717698447
FDY46,OUT046,2729.250377396794
FDD36,OUT046,1830.4926893091847
FDB12,OUT027,2763.3551658539764
FDF28,OUT019,531.6301876678058
NCE07,OUT019,635.7750748738533
FDW50,OUT027,4265.143542553786
NCW18,OUT017,3637.7645541592565
NCJ17,OUT019,289.48082331621526
DRZ24,OUT010,755.232200435817
FDS07,OUT035,1892.2668637017284
NCW05,OUT010,249.43607465706964
FDZ22,OUT018,1380.2944725739667
FDK02,OUT046,1834.9724287958359
FDZ45,OUT027,5012.882244425003
FDL25,OUT046,1468.3629001783045
FDS08,OUT045,2728.6618102216107
NCZ42,OUT027,5936.8865634555395
FDX57,OUT035,1628.570521765359
FDF21,OUT046,2777.095234849262
FDJ56,OUT018,1586.8036220871143
FDX10,OUT013,684.3814820664979
DRG48,OUT035,2302.9228347185517
DRN37,OUT046,2479.0345224395955
NCY41,OUT018,652.1648815401206
FDN28,OUT045,1705.4806927324316
FDE34,OUT045,2823.8565971330618
FDR10,OUT045,2568.755078701446
FDC32,OUT017,1575.9069551964383
DRG13,OUT046,2436.1327738606346
FDP59,OUT049,1702.186393456936
NCT53,OUT010,891.6333323561382
FDL57,OUT027,6456.998110539939
FDN32,OUT010,1463.5659389146433
FDK09,OUT018,3495.891479150875
FDA52,OUT010,1528.1256226581183
FDC57,OUT049,2905.0358863814176
FDI09,OUT035,3638.563765975832
NCB07,OUT046,2870.442703780668
FDP26,OUT035,1714.4453201141378
FDP40,OUT027,3005.2900418752306
FDL15,OUT013,2458.0337745124125
FDV07,OUT046,1741.6202848966307
FDS03,OUT017,1182.3998110576442
FDE50,OUT049,2807.5986230724475
FDQ15,OUT017,1373.6260707897895
FDQ33,OUT010,1388.2158030578316
FDT22,OUT013,1027.4465530547504
DRO35,OUT035,1923.0801918190202
FDJ41,OUT049,3839.003715274221
FDQ27,OUT035,1728.3552487307866
FDC26,OUT017,1862.44888619445
NCF43,OUT027,3738.782755129354
NCR50,OUT035,2414.0228478123195
FDE39,OUT018,1842.882451056511
FDN49,OUT027,1307.49110779281
DRG11,OUT035,1769.08615287825
NCA18,OUT049,1887.0388361869686
FDM36,OUT018,2720.485751868265
FDW32,OUT017,1472.2843026691066
NCQ18,OUT010,749.293658908789
FDX14,OUT027,2154.8282647490123
FDD46,OUT017,2420.409184350441
FDI34,OUT019,1167.2508847791662
NCJ17,OUT035,1459.516891258797
FDB52,OUT035,3904.999402224539
FDV55,OUT018,2178.027452010705
FDC57,OUT046,2784.0705286789866
FDB29,OUT046,1790.8694873139762
NCO43,OUT035,1661.7482942491629
FDG44,OUT045,987.0608130093899
FDJ34,OUT045,2046.977685600357
FDH40,OUT049,1417.6708790505422
NCD07,OUT027,3002.853977821708
FDB41,OUT017,903.971194787684
FDH47,OUT018,1618.699856321732
DRK37,OUT035,2927.8631679790155
FDM25,OUT019,835.895145025029
NCX06,OUT045,2831.5688450370712
NCS05,OUT017,2156.8887714984035
FDS39,OUT045,2259.628987035178
FDC47,OUT027,5724.255686019649
FDG20,OUT013,2875.518032288458
DRL23,OUT017,1765.043280853792
FDY33,OUT013,2570.041908556781
NCH18,OUT045,3707.3663782176145
FDX47,OUT035,2453.106489885183
NCB06,OUT045,2502.6604439628854
FDP36,OUT049,972.0239646992623
FDW44,OUT018,2673.441095213225
NCU41,OUT018,2807.736685145099
NCS17,OUT046,1534.5002260153024
FDD46,OUT035,2453.2389937505077
FDE45,OUT017,2794.104305369891
FDI09,OUT017,3649.4843705927738
NCJ54,OUT010,2151.820816437642
NCA29,OUT018,2702.4949592114726
NCN41,OUT027,3259.785131193891
FDY34,OUT035,2590.467593117029
NCG55,OUT035,1903.0564009758482
DRM49,OUT046,849.0836249737972
NCB42,OUT049,1867.3893062372804
FDE58,OUT045,1898.6276498303077
DRJ25,OUT013,914.999292503365
FDS47,OUT010,541.6780452676155
FDY21,OUT049,2989.030628623999
NCI54,OUT013,1844.4272864472946
FDO24,OUT017,2517.2258851040747
FDY43,OUT035,2656.817579063061
FDF35,OUT018,1755.1798579140966
NCP29,OUT019,159.6460504315928
FDN28,OUT027,2761.7928557689684
FDJ50,OUT018,899.2191673866214
FDQ14,OUT027,3925.3577193845767
FDC37,OUT035,1790.6598974778558
FDN08,OUT046,1834.292366248314
FDD04,OUT035,2270.3698896355154
FDW34,OUT018,3712.1289733397325
FDP04,OUT017,1188.6997217139465
NCG07,OUT017,2940.552880522943
NCN14,OUT018,2680.1012610017897
FDJ16,OUT045,1074.2763950044296
NCM42,OUT045,1783.0736838719304
NCF19,OUT046,932.5587581068582
FDY21,OUT018,3056.453902283541
FDY19,OUT035,1890.5296135348005
FDV09,OUT045,2378.8398682835523
FDA28,OUT013,2072.3100769561684
FDC38,OUT018,2118.6573090832044
FDL28,OUT045,3517.3178253046085
NCH43,OUT049,3239.969838866928
NCN53,OUT045,718.1418790313301
NCW05,OUT017,1786.2795342642344
NCO30,OUT018,2672.8694893893253
FDT04,OUT019,3.318657711259675
FDB27,OUT018,2938.13473031636
NCK07,OUT013,2690.026365226908
NCA53,OUT013,882.380698566622
FDB33,OUT018,2415.3097690659743
FDU37,OUT017,1388.6054114590365
FDR13,OUT035,1890.95976583924
FDE45,OUT049,2716.5880201886202
FDV37,OUT017,3057.4982730269467
FDX44,OUT019,316.96519667840175
NCL06,OUT017,3991.58458061909
FDJ28,OUT045,2953.549020667498
FDX55,OUT049,3267.3656244358426
NCK17,OUT018,807.5393043410809
FDH52,OUT035,1137.5563930550245
FDN13,OUT027,2736.5489639394755
FDK44,OUT018,2640.487195770357
FDU16,OUT046,1346.6612775652877
FDZ07,OUT017,1113.509314540101
NCN06,OUT027,4252.58332925638
FDH02,OUT010,416.8709375859928
NCW18,OUT045,3590.943233239094
FDH57,OUT013,2133.512986312616
FDV35,OUT045,2438.771875514401
NCU29,OUT013,2355.669793092521
NCP02,OUT046,1042.2037549779373
FDN44,OUT013,2610.5462209084553
FDX03,OUT018,822.7374804533672
FDR11,OUT010,1417.4283773783893
FDA36,OUT046,2691.509074543038
FDP58,OUT027,5505.313835626386
FDH31,OUT045,1636.5313726851139
FDH34,OUT035,2911.5415884119557
FDS13,OUT035,3990.2296209204387
FDT01,OUT018,3313.14940023887
FDY09,OUT049,2689.4102426421005
FDV33,OUT027,6459.372441976121
NCW29,OUT010,1148.139592293521
NCN17,OUT045,1680.084328708676
FDX01,OUT046,1826.9898437371635
FDL03,OUT049,2948.9275997199143
DRL59,OUT049,1035.0445535565777
DRM11,OUT027,6561.40696111463
FDA43,OUT049,2971.840680336155
FDZ56,OUT010,1432.872010352638
FDI44,OUT018,1296.9304866896634
FDB50,OUT013,1354.7873684627573
FDU15,OUT019,-14.799686267599554
NCJ19,OUT019,118.02589942304121
FDD48,OUT013,1905.1254051351386
NCW42,OUT035,3394.1392773190873
FDL24,OUT017,2737.147260660288
NCB30,OUT013,3175.2994954405203
FDK25,OUT013,2734.028205862068
FDW28,OUT049,2945.4672258267483
FDD47,OUT017,2698.7265506235417
FDK16,OUT019,337.2560670795526
FDW37,OUT046,1481.9440182706949
FDA48,OUT035,3396.980059909955
FDA14,OUT017,2347.2559269266194
FDV15,OUT013,1704.3210845484823
FDN22,OUT049,3713.011945040838
NCD55,OUT045,841.5484648927873
FDY43,OUT013,2717.4570562559925
NCU05,OUT017,1401.3901617436081
FDF10,OUT035,2357.0995878269755
FDR39,OUT018,2580.427726627233
FDG40,OUT013,651.3396966503167
FDZ28,OUT019,539.1861771409303
FDE02,OUT045,1582.5997566145484
FDU60,OUT049,2572.0611632041737
FDM21,OUT013,4073.979434270983
FDV52,OUT019,476.8504603127742
NCW06,OUT013,3081.70836990124
FDX36,OUT035,3456.9243802828173
FDT35,OUT027,4364.053441522277
NCL19,OUT010,1228.203826743923
NCD31,OUT046,2448.5036083187724
FDE53,OUT019,419.9137587620414
FDW58,OUT019,415.33302986834383
DRF48,OUT046,2729.7570863988053
FDW57,OUT035,2752.0250598220637
DRH13,OUT017,1777.8944689739658
FDT33,OUT013,2708.7335971331336
DRK47,OUT027,5721.881354583467
FDY22,OUT010,1143.9093506480008
FDC35,OUT019,1026.0665754582653
FDO03,OUT013,3640.905212119783
FDF24,OUT045,1405.6103575597408
FDF56,OUT018,2762.512415870685
FDD28,OUT013,1016.6499934760266
FDG53,OUT027,3709.6022217786704
FDO27,OUT019,362.7724856153784
NCF54,OUT018,2567.9194552151957
FDC20,OUT027,1646.526642228185
FDU10,OUT046,782.540947153901
DRA24,OUT018,2364.2034402012155
FDA02,OUT010,1316.2793258351403
FDG10,OUT017,1061.8619641948303
FDW39,OUT010,1231.0527646611115
FDP04,OUT019,162.63686323761112
NCM55,OUT013,2982.763876657418
FDG47,OUT045,3947.3012512012137
NCU41,OUT017,2989.250923823816
NCK31,OUT017,996.5685462450629
FDZ46,OUT045,1799.003675421706
FDU13,OUT027,3885.8678389379884
NCF19,OUT045,960.5725582566561
NCJ43,OUT013,2776.8662682665627
NCJ05,OUT045,2420.1864068171863
FDS04,OUT027,3642.3089202143856
FDX28,OUT010,379.35929009998426
FDB41,OUT027,1441.0187591008425
FDG53,OUT046,2144.141752112033
FDL15,OUT010,1089.5430424070375
FDQ08,OUT049,1126.1788350777979
DRN36,OUT013,1627.4348268537926
FDI46,OUT013,4020.990754213716
FDG16,OUT027,5431.021004988235
FDV32,OUT013,1092.0452063938515
FDF44,OUT010,832.1121885786729
FDK04,OUT018,897.7211588631792
NCA41,OUT013,3103.317798341212
FDD51,OUT017,887.0441610040989
NCZ53,OUT045,2923.4079014590807
FDP01,OUT027,3948.227279777887
FDY25,OUT049,2762.658002017538
FDB17,OUT018,2840.576859032283
NCV54,OUT018,1950.2068300689762
FDJ32,OUT017,1158.87610965344
FDA37,OUT049,1984.9801570800305
FDG35,OUT035,2683.3596634041746
NCM05,OUT018,3904.6349029625417
FDG45,OUT046,3076.356161104555
FDH28,OUT013,737.26797174071
NCE18,OUT049,3673.49158724647
FDH38,OUT045,1908.974094545269
FDR56,OUT013,3184.0974197834967
FDH17,OUT027,2630.577803279777
FDD39,OUT049,3259.291376588885
FDB41,OUT049,935.1921774681227
NCR53,OUT046,3234.363650721888
FDX46,OUT017,1086.0129286336821
FDV28,OUT049,780.5457197512594
FDA08,OUT018,2628.560272839303
FDH45,OUT017,863.0931391751403
NCS38,OUT010,814.8703577390384
FDD40,OUT010,1126.777174142847
DRM59,OUT035,2421.23807417846
NCJ43,OUT018,2572.9174628859582
NCN29,OUT013,905.3799661613823
NCC19,OUT045,2958.4686816209196
FDR56,OUT035,3051.289566701681
FDZ43,OUT049,3587.8276786286433
FDJ32,OUT010,445.1279319052819
DRH03,OUT017,1572.1933896718479
NCZ54,OUT035,2581.8752639038053
FDE26,OUT017,2337.3198237222964
FDS03,OUT045,1150.4744748599019
DRZ24,OUT019,497.1724351671071
FDO48,OUT027,5578.856377530705
FDW39,OUT049,2663.921715121877
NCK05,OUT049,1131.9370662099639
NCK30,OUT017,3891.5075247628274
FDT27,OUT018,3630.0115320531368
FDS08,OUT019,842.8685241635415
NCJ19,OUT049,1050.7358043499041
FDC58,OUT045,862.6032969650432
DRE37,OUT013,3029.977041352141
FDW02,OUT035,2041.4563065921038
FDJ02,OUT010,1125.2274617897958
FDX09,OUT045,2760.629283000495
FDT31,OUT010,1160.8508915345374
FDI24,OUT049,2713.8538885418493
FDY09,OUT045,2746.410218491152
FDV28,OUT045,751.7906888291311
DRM47,OUT049,2902.512414058662
FDT52,OUT019,1253.0728564104236
FDI48,OUT018,1003.6012316373301
FDY55,OUT017,3919.2202135693187
FDU48,OUT013,2144.502108160026
FDN25,OUT045,1032.7316346253335
FDP20,OUT049,2008.0027792642377
FDJ15,OUT013,2987.661041070199
FDD04,OUT018,2208.5341422949236
FDY58,OUT045,3512.4190033511786
FDR37,OUT018,2810.638145417234
FDF44,OUT013,2118.905635705235
FDD32,OUT045,1417.1169924115043
FDR57,OUT017,2473.359593981524
DRG39,OUT027,1638.7150918031446
FDX15,OUT017,2522.4273229453484
DRN37,OUT045,2601.5863328967494
FDW40,OUT027,3706.3541363739723
FDB32,OUT049,1551.7374412726213
FDM40,OUT018,2279.0084052184015
FDE39,OUT027,3214.7962991411046
DRH49,OUT017,1417.3732149129162
FDT46,OUT049,974.5947750976911
NCF06,OUT035,3905.454751690019
FDP07,OUT017,3050.804437273277
FDC04,OUT013,3829.6585760329367
FDZ32,OUT017,1729.2705777698395
FDD50,OUT045,2649.8020454670923
FDU56,OUT017,2894.240616960566
FDV34,OUT017,1286.658345069549
NCY41,OUT013,698.1540688584885
NCK18,OUT046,2459.319990297438
DRH25,OUT049,999.7401200024731
FDT57,OUT046,3416.398225755249
FDV56,OUT018,1718.8178612398
FDV12,OUT045,1627.3448831873498
FDN52,OUT017,1520.0561444633026
FDX38,OUT035,942.2855965040692
FDE47,OUT018,1998.8058165006535
NCO07,OUT013,3383.286589794275
FDV09,OUT027,3912.7357734698307
FDZ23,OUT019,886.4566299984524
DRH51,OUT018,1381.4730454685896
NCY54,OUT045,2686.8359483392546
DRG49,OUT013,3914.409864121319
NCC19,OUT049,2905.635475779818
NCV53,OUT045,3667.818133495646
FDZ47,OUT019,382.6853172778474
NCO26,OUT018,1728.8384171200519
NCP02,OUT045,1109.2066522235198
NCW30,OUT018,3688.9803000257493
NCN55,OUT046,3457.199358174322
FDB20,OUT010,325.1582097512601
DRL11,OUT013,2547.4898362068343
DRD60,OUT045,2827.816277933606
FDW14,OUT010,514.4395798674223
FDL27,OUT010,2.6833975330082467
FDU09,OUT018,903.5692823562247
DRH36,OUT027,2120.025314557449
FDP34,OUT027,4057.3230606076013
FDE04,OUT017,2787.8198109642553
FDZ57,OUT027,3436.11248097055
FDF02,OUT010,771.2535202264924
FDG28,OUT045,3729.0760380313595
NCI31,OUT046,723.2993335327424
FDT43,OUT013,921.804188555061
FDU20,OUT046,1861.2355699167883
FDD53,OUT013,793.2526420992897
FDW15,OUT045,2366.586706543824
NCT53,OUT045,2544.3783830995103
NCG55,OUT027,3066.1489052474612
FDD48,OUT035,1882.8703943999221
FDG47,OUT049,3878.948122508725
FDI21,OUT017,1147.8618610997034
FDT27,OUT017,3606.8778138099437
